"subjectId" "activityName" "variable" "mean"
"3276" 17 "WALKING" "tBodyAccJerk.Mean.Z" 0.0243753334442623
"3277" 17 "WALKING" "tBodyGyro.Mean.X" -0.00922265519180328
"3278" 17 "WALKING" "tBodyGyro.Mean.Y" -0.0839773343770492
"3279" 17 "WALKING" "tBodyGyro.Mean.Z" 0.0757132656704918
"3280" 17 "WALKING" "tBodyGyroJerk.Mean.X" -0.109959237927869
"3281" 17 "WALKING" "tBodyGyroJerk.Mean.Y" -0.0379251328622951
"3282" 17 "WALKING" "tBodyGyroJerk.Mean.Z" -0.0513807166754098
"3283" 17 "WALKING" "tBodyAccMag.Mean" -0.151151487704918
"3284" 17 "WALKING" "tGravityAccMag.Mean" -0.151151487704918
"3285" 17 "WALKING" "tBodyAccJerkMag.Mean" -0.301093269180328
"3286" 17 "WALKING" "tBodyGyroMag.Mean" -0.335009836885246
"3287" 17 "WALKING" "tBodyGyroJerkMag.Mean" -0.517167440655738
"3288" 17 "WALKING" "fBodyAcc.Mean.X" -0.360991674918033
"3289" 17 "WALKING" "fBodyAcc.Mean.Y" -0.0650267622126229
"3290" 17 "WALKING" "fBodyAcc.Mean.Z" -0.382832802295082
"3291" 17 "WALKING" "fBodyAccJerk.Mean.X" -0.423446094590164
"3292" 17 "WALKING" "fBodyAccJerk.Mean.Y" -0.194232721737705
"3293" 17 "WALKING" "fBodyAccJerk.Mean.Z" -0.523427055737705
"3294" 17 "WALKING" "fBodyGyro.Mean.X" -0.40771670852459
"3295" 17 "WALKING" "fBodyGyro.Mean.Y" -0.490166286557377
"3296" 17 "WALKING" "fBodyGyro.Mean.Z" -0.398809217540984
"3297" 17 "WALKING" "fBodyAccMag.Mean" -0.429380043442623
"3298" 17 "WALKING" "fBodyBodyAccJerkMag.Mean" -0.335938891803279
"3299" 17 "WALKING" "fBodyBodyGyroMag.Mean" -0.518618058688525
"3300" 17 "WALKING" "fBodyBodyGyroJerkMag.Mean" -0.582711859672131
"3301" 17 "WALKING_DOWNSTAIRS" "tBodyAcc.Mean.X" 0.29391828326087
"3302" 17 "WALKING_DOWNSTAIRS" "tBodyAcc.Mean.Y" -0.0167359404347826
"3303" 17 "WALKING_DOWNSTAIRS" "tBodyAcc.Mean.Z" -0.0892432745173913
"3304" 17 "WALKING_DOWNSTAIRS" "tGravityAcc.Mean.X" 0.928817578043478
"3305" 17 "WALKING_DOWNSTAIRS" "tGravityAcc.Mean.Y" -0.151077057652174
"3306" 17 "WALKING_DOWNSTAIRS" "tGravityAcc.Mean.Z" -0.160962985956522
"3307" 17 "WALKING_DOWNSTAIRS" "tBodyAccJerk.Mean.X" 0.118250858006522
"3308" 17 "WALKING_DOWNSTAIRS" "tBodyAccJerk.Mean.Y" -0.0113826178208696
"3309" 17 "WALKING_DOWNSTAIRS" "tBodyAccJerk.Mean.Z" -0.00939838078195652
"3310" 17 "WALKING_DOWNSTAIRS" "tBodyGyro.Mean.X" 0.0677728390673913
"3311" 17 "WALKING_DOWNSTAIRS" "tBodyGyro.Mean.Y" -0.123517195928261
"3312" 17 "WALKING_DOWNSTAIRS" "tBodyGyro.Mean.Z" 0.0162878745776087
"3313" 17 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.Mean.X" -0.1077700285
"3314" 17 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.Mean.Y" -0.0381702367441304
"3315" 17 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.Mean.Z" -0.0582518846641304
"3316" 17 "WALKING_DOWNSTAIRS" "tBodyAccMag.Mean" 0.148951103536087
"3317" 17 "WALKING_DOWNSTAIRS" "tGravityAccMag.Mean" 0.148951103536087
"3318" 17 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag.Mean" -0.221631694184783
"3319" 17 "WALKING_DOWNSTAIRS" "tBodyGyroMag.Mean" -0.232641763307609
"3320" 17 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.Mean" -0.540325787826087
"3321" 17 "WALKING_DOWNSTAIRS" "fBodyAcc.Mean.X" -0.0226239171245652
"3322" 17 "WALKING_DOWNSTAIRS" "fBodyAcc.Mean.Y" -0.130272514565217
"3323" 17 "WALKING_DOWNSTAIRS" "fBodyAcc.Mean.Z" -0.3180818605
"3324" 17 "WALKING_DOWNSTAIRS" "fBodyAccJerk.Mean.X" -0.215092049054348
"3325" 17 "WALKING_DOWNSTAIRS" "fBodyAccJerk.Mean.Y" -0.351268404347826
"3326" 17 "WALKING_DOWNSTAIRS" "fBodyAccJerk.Mean.Z" -0.498668458043478
"3327" 17 "WALKING_DOWNSTAIRS" "fBodyGyro.Mean.X" -0.316412962967391
"3328" 17 "WALKING_DOWNSTAIRS" "fBodyGyro.Mean.Y" -0.451126869347826
"3329" 17 "WALKING_DOWNSTAIRS" "fBodyGyro.Mean.Z" -0.403380386086957
"3330" 17 "WALKING_DOWNSTAIRS" "fBodyAccMag.Mean" 0.0580680522108696
"3331" 17 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.Mean" -0.188680399771739
"3332" 17 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.Mean" -0.40943875826087
"3333" 17 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.Mean" -0.57734888
"3334" 17 "WALKING_UPSTAIRS" "tBodyAcc.Mean.X" 0.252604768583333
"3335" 17 "WALKING_UPSTAIRS" "tBodyAcc.Mean.Y" -0.0228645614308333
"3336" 17 "WALKING_UPSTAIRS" "tBodyAcc.Mean.Z" -0.121290442104167
"3337" 17 "WALKING_UPSTAIRS" "tGravityAcc.Mean.X" 0.853530565833333
"3338" 17 "WALKING_UPSTAIRS" "tGravityAcc.Mean.Y" -0.284153753333333
"3339" 17 "WALKING_UPSTAIRS" "tGravityAcc.Mean.Z" -0.298171464166667
"3340" 17 "WALKING_UPSTAIRS" "tBodyAccJerk.Mean.X" 0.07680441704375
"3341" 17 "WALKING_UPSTAIRS" "tBodyAccJerk.Mean.Y" 0.03083565139375
"3342" 17 "WALKING_UPSTAIRS" "tBodyAccJerk.Mean.Z" 0.00759533846458334
"3343" 17 "WALKING_UPSTAIRS" "tBodyGyro.Mean.X" -0.0304250571395833
"3344" 17 "WALKING_UPSTAIRS" "tBodyGyro.Mean.Y" -0.0548455941370417
"3345" 17 "WALKING_UPSTAIRS" "tBodyGyro.Mean.Z" 0.0560931358145833
"3346" 17 "WALKING_UPSTAIRS" "tBodyGyroJerk.Mean.X" -0.142655397660417
"3347" 17 "WALKING_UPSTAIRS" "tBodyGyroJerk.Mean.Y" -0.0414496328508333
"3348" 17 "WALKING_UPSTAIRS" "tBodyGyroJerk.Mean.Z" -0.0223482086545833
"3349" 17 "WALKING_UPSTAIRS" "tBodyAccMag.Mean" -0.0128062276916667
"3350" 17 "WALKING_UPSTAIRS" "tGravityAccMag.Mean" -0.0128062276916667
"3351" 17 "WALKING_UPSTAIRS" "tBodyAccJerkMag.Mean" -0.357233897916667
"3352" 17 "WALKING_UPSTAIRS" "tBodyGyroMag.Mean" -0.235191249091667
"3353" 17 "WALKING_UPSTAIRS" "tBodyGyroJerkMag.Mean" -0.637367490625
"3354" 17 "WALKING_UPSTAIRS" "fBodyAcc.Mean.X" -0.1397522212625
"3355" 17 "WALKING_UPSTAIRS" "fBodyAcc.Mean.Y" -0.1175197356
"3356" 17 "WALKING_UPSTAIRS" "fBodyAcc.Mean.Z" -0.3999234945625
"3357" 17 "WALKING_UPSTAIRS" "fBodyAccJerk.Mean.X" -0.360272225833333
"3358" 17 "WALKING_UPSTAIRS" "fBodyAccJerk.Mean.Y" -0.37705192875
"3359" 17 "WALKING_UPSTAIRS" "fBodyAccJerk.Mean.Z" -0.633017707916667
"3360" 17 "WALKING_UPSTAIRS" "fBodyGyro.Mean.X" -0.416223018291667
"3361" 17 "WALKING_UPSTAIRS" "fBodyGyro.Mean.Y" -0.521435415208333
"3362" 17 "WALKING_UPSTAIRS" "fBodyGyro.Mean.Z" -0.324273713333333
"3363" 17 "WALKING_UPSTAIRS" "fBodyAccMag.Mean" -0.150305643291667
"3364" 17 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.Mean" -0.360299853125
"3365" 17 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.Mean" -0.504066956875
"3366" 17 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.Mean" -0.669008763541667
"3367" 18 "LAYING" "tBodyAcc.Mean.X" 0.274691576923077
"3368" 18 "LAYING" "tBodyAcc.Mean.Y" -0.0173937684615385
"3369" 18 "LAYING" "tBodyAcc.Mean.Z" -0.107698927907692
"3370" 18 "LAYING" "tGravityAcc.Mean.X" -0.220600509076923
"3371" 18 "LAYING" "tGravityAcc.Mean.Y" 0.719755403692308
"3372" 18 "LAYING" "tGravityAcc.Mean.Z" 0.605495317692308
"3373" 18 "LAYING" "tBodyAccJerk.Mean.X" 0.0749985010769231
"3374" 18 "LAYING" "tBodyAccJerk.Mean.Y" 0.0117018961415385
"3375" 18 "LAYING" "tBodyAccJerk.Mean.Z" -0.00121344813430769
"3376" 18 "LAYING" "tBodyGyro.Mean.X" -0.02517618068
"3377" 18 "LAYING" "tBodyGyro.Mean.Y" -0.0837587308153846
"3378" 18 "LAYING" "tBodyGyro.Mean.Z" 0.0937781948153846
"3379" 18 "LAYING" "tBodyGyroJerk.Mean.X" -0.0997154236307692
"3380" 18 "LAYING" "tBodyGyroJerk.Mean.Y" -0.0393440191846154
"3381" 18 "LAYING" "tBodyGyroJerk.Mean.Z" -0.0593135986615385
"3382" 18 "LAYING" "tBodyAccMag.Mean" -0.986456241538462
"3383" 18 "LAYING" "tGravityAccMag.Mean" -0.986456241538462
"3384" 18 "LAYING" "tBodyAccJerkMag.Mean" -0.98832154
"3385" 18 "LAYING" "tBodyGyroMag.Mean" -0.980740846769231
"3386" 18 "LAYING" "tBodyGyroJerkMag.Mean" -0.993095122615385
"3387" 18 "LAYING" "fBodyAcc.Mean.X" -0.985179972153846
"3388" 18 "LAYING" "fBodyAcc.Mean.Y" -0.984909884615385
"3389" 18 "LAYING" "fBodyAcc.Mean.Z" -0.988606906307692
"3390" 18 "LAYING" "fBodyAccJerk.Mean.X" -0.986404709384615
"3391" 18 "LAYING" "fBodyAccJerk.Mean.Y" -0.985865325230769
"3392" 18 "LAYING" "fBodyAccJerk.Mean.Z" -0.989116865846154
"3393" 18 "LAYING" "fBodyGyro.Mean.X" -0.992436927692308
"3394" 18 "LAYING" "fBodyGyro.Mean.Y" -0.985611171384615
"3395" 18 "LAYING" "fBodyGyro.Mean.Z" -0.984999291538462
"3396" 18 "LAYING" "fBodyAccMag.Mean" -0.986788412
"3397" 18 "LAYING" "fBodyBodyAccJerkMag.Mean" -0.988548418307692
"3398" 18 "LAYING" "fBodyBodyGyroMag.Mean" -0.984329092153846
"3399" 18 "LAYING" "fBodyBodyGyroJerkMag.Mean" -0.991901007538462
"3400" 18 "SITTING" "tBodyAcc.Mean.X" 0.27727001877193
"3401" 18 "SITTING" "tBodyAcc.Mean.Y" -0.0128691279736842
"3402" 18 "SITTING" "tBodyAcc.Mean.Z" -0.111904775824561
"3403" 18 "SITTING" "tGravityAcc.Mean.X" 0.909816469298246
"3404" 18 "SITTING" "tGravityAcc.Mean.Y" 0.12988647622807
"3405" 18 "SITTING" "tGravityAcc.Mean.Z" 0.161877417894737
"3406" 18 "SITTING" "tBodyAccJerk.Mean.X" 0.076622889
"3407" 18 "SITTING" "tBodyAccJerk.Mean.Y" 0.00694560289491228
"3408" 18 "SITTING" "tBodyAccJerk.Mean.Z" 0.00278757042058246
"3409" 18 "SITTING" "tBodyGyro.Mean.X" -0.0333057034385965
"3410" 18 "SITTING" "tBodyGyro.Mean.Y" -0.0685796341105263
"3411" 18 "SITTING" "tBodyGyro.Mean.Z" 0.0848140511754386
"3412" 18 "SITTING" "tBodyGyroJerk.Mean.X" -0.0954723233684211
"3413" 18 "SITTING" "tBodyGyroJerk.Mean.Y" -0.0397125591491228
"3414" 18 "SITTING" "tBodyGyroJerk.Mean.Z" -0.0523030404789474
"3415" 18 "SITTING" "tBodyAccMag.Mean" -0.983674151754386
"3416" 18 "SITTING" "tGravityAccMag.Mean" -0.983674151754386
"3417" 18 "SITTING" "tBodyAccJerkMag.Mean" -0.989869574561404
"3418" 18 "SITTING" "tBodyGyroMag.Mean" -0.977634992105263
"3419" 18 "SITTING" "tBodyGyroJerkMag.Mean" -0.994873439824561
"3420" 18 "SITTING" "fBodyAcc.Mean.X" -0.993144920175439
"3421" 18 "SITTING" "fBodyAcc.Mean.Y" -0.976538530350877
"3422" 18 "SITTING" "fBodyAcc.Mean.Z" -0.982996441403509
"3423" 18 "SITTING" "fBodyAccJerk.Mean.X" -0.991924709824561
"3424" 18 "SITTING" "fBodyAccJerk.Mean.Y" -0.983642391578947
"3425" 18 "SITTING" "fBodyAccJerk.Mean.Z" -0.988689671578947
"3426" 18 "SITTING" "fBodyGyro.Mean.X" -0.989961500350877
"3427" 18 "SITTING" "fBodyGyro.Mean.Y" -0.988702701403509
"3428" 18 "SITTING" "fBodyGyro.Mean.Z" -0.983027386491228
"3429" 18 "SITTING" "fBodyAccMag.Mean" -0.984781467192982
"3430" 18 "SITTING" "fBodyBodyAccJerkMag.Mean" -0.990407075964912
"3431" 18 "SITTING" "fBodyBodyGyroMag.Mean" -0.986535242105263
"3432" 18 "SITTING" "fBodyBodyGyroJerkMag.Mean" -0.99480818754386
"3433" 18 "STANDING" "tBodyAcc.Mean.X" 0.278458805890411
"3434" 18 "STANDING" "tBodyAcc.Mean.Y" -0.0166353518150685
"3435" 18 "STANDING" "tBodyAcc.Mean.Z" -0.108453355945205
"3436" 18 "STANDING" "tGravityAcc.Mean.X" 0.947573239863014
"3437" 18 "STANDING" "tGravityAcc.Mean.Y" -0.204206320958904
"3438" 18 "STANDING" "tGravityAcc.Mean.Z" -0.0485767106575342
"3439" 18 "STANDING" "tBodyAccJerk.Mean.X" 0.0753539482328767
"3440" 18 "STANDING" "tBodyAccJerk.Mean.Y" 0.0104698718417123
"3441" 18 "STANDING" "tBodyAccJerk.Mean.Z" -0.00181640480191781
"3442" 18 "STANDING" "tBodyGyro.Mean.X" -0.0265873248835616
"3443" 18 "STANDING" "tBodyGyro.Mean.Y" -0.0732260127945206
"3444" 18 "STANDING" "tBodyGyro.Mean.Z" 0.0843190675616438
"3445" 18 "STANDING" "tBodyGyroJerk.Mean.X" -0.0987174024657534
"3446" 18 "STANDING" "tBodyGyroJerk.Mean.Y" -0.0406573412739726
"3447" 18 "STANDING" "tBodyGyroJerk.Mean.Z" -0.0532384453013699
"3448" 18 "STANDING" "tBodyAccMag.Mean" -0.972607495342466
"3449" 18 "STANDING" "tGravityAccMag.Mean" -0.972607495342466
"3450" 18 "STANDING" "tBodyAccJerkMag.Mean" -0.98596529369863
"3451" 18 "STANDING" "tBodyGyroMag.Mean" -0.963006793150685
"3452" 18 "STANDING" "tBodyGyroJerkMag.Mean" -0.988685954931507
"3453" 18 "STANDING" "fBodyAcc.Mean.X" -0.990409919315068
"3454" 18 "STANDING" "fBodyAcc.Mean.Y" -0.961239135479452
"3455" 18 "STANDING" "fBodyAcc.Mean.Z" -0.975772813972603
"3456" 18 "STANDING" "fBodyAccJerk.Mean.X" -0.989544971232877
"3457" 18 "STANDING" "fBodyAccJerk.Mean.Y" -0.975243689589041
"3458" 18 "STANDING" "fBodyAccJerk.Mean.Z" -0.986265653561644
"3459" 18 "STANDING" "fBodyGyro.Mean.X" -0.964428926438356
"3460" 18 "STANDING" "fBodyGyro.Mean.Y" -0.983561159726027
"3461" 18 "STANDING" "fBodyGyro.Mean.Z" -0.974294413013699
"3462" 18 "STANDING" "fBodyAccMag.Mean" -0.976797646027397
"3463" 18 "STANDING" "fBodyBodyAccJerkMag.Mean" -0.984987073150685
"3464" 18 "STANDING" "fBodyBodyGyroMag.Mean" -0.972352593013699
"3465" 18 "STANDING" "fBodyBodyGyroJerkMag.Mean" -0.988960668767123
"3466" 18 "WALKING" "tBodyAcc.Mean.X" 0.273887758571429
"3467" 18 "WALKING" "tBodyAcc.Mean.Y" -0.0178023631866071
"3468" 18 "WALKING" "tBodyAcc.Mean.Z" -0.104218315464286
"3469" 18 "WALKING" "tGravityAcc.Mean.X" 0.92386524875
"3470" 18 "WALKING" "tGravityAcc.Mean.Y" -0.254317085892857
"3471" 18 "WALKING" "tGravityAcc.Mean.Z" -0.0609313415892857
"3472" 18 "WALKING" "tBodyAccJerk.Mean.X" 0.0767524278392857
"3473" 18 "WALKING" "tBodyAccJerk.Mean.Y" 0.0282745481892857
"3474" 18 "WALKING" "tBodyAccJerk.Mean.Z" 0.010685091
"3475" 18 "WALKING" "tBodyGyro.Mean.X" -0.0399399716026786
"3476" 18 "WALKING" "tBodyGyro.Mean.Y" -0.0613727362975
"3477" 18 "WALKING" "tBodyGyro.Mean.Z" 0.0944718394625
"3478" 18 "WALKING" "tBodyGyroJerk.Mean.X" -0.0966435295642857
"3479" 18 "WALKING" "tBodyGyroJerk.Mean.Y" -0.0433771125875
"3480" 18 "WALKING" "tBodyGyroJerk.Mean.Z" -0.0502631568175
"3481" 18 "WALKING" "tBodyAccMag.Mean" -0.287908078035714
"3482" 18 "WALKING" "tGravityAccMag.Mean" -0.287908078035714
"3483" 18 "WALKING" "tBodyAccJerkMag.Mean" -0.379269262142857
"3484" 18 "WALKING" "tBodyGyroMag.Mean" -0.500471147857143
"3485" 18 "WALKING" "tBodyGyroJerkMag.Mean" -0.636485896964286
"3486" 18 "WALKING" "fBodyAcc.Mean.X" -0.37147515625
"3487" 18 "WALKING" "fBodyAcc.Mean.Y" -0.24360627125
"3488" 18 "WALKING" "fBodyAcc.Mean.Z" -0.48977105125
"3489" 18 "WALKING" "fBodyAccJerk.Mean.X" -0.414797154464286
"3490" 18 "WALKING" "fBodyAccJerk.Mean.Y" -0.361908549464286
"3491" 18 "WALKING" "fBodyAccJerk.Mean.Z" -0.601147246785714
"3492" 18 "WALKING" "fBodyGyro.Mean.X" -0.609673434464286
"3493" 18 "WALKING" "fBodyGyro.Mean.Y" -0.570898150714286
"3494" 18 "WALKING" "fBodyGyro.Mean.Z" -0.538152344821429
"3495" 18 "WALKING" "fBodyAccMag.Mean" -0.424386734107143
"3496" 18 "WALKING" "fBodyBodyAccJerkMag.Mean" -0.41403775125
"3497" 18 "WALKING" "fBodyBodyGyroMag.Mean" -0.620331394285714
"3498" 18 "WALKING" "fBodyBodyGyroJerkMag.Mean" -0.710596311071429
"3499" 18 "WALKING_DOWNSTAIRS" "tBodyAcc.Mean.X" 0.288439468909091
"3500" 18 "WALKING_DOWNSTAIRS" "tBodyAcc.Mean.Y" -0.0168666920221818
"3501" 18 "WALKING_DOWNSTAIRS" "tBodyAcc.Mean.Z" -0.1033908092
"3502" 18 "WALKING_DOWNSTAIRS" "tGravityAcc.Mean.X" 0.932277478363636
"3503" 18 "WALKING_DOWNSTAIRS" "tGravityAcc.Mean.Y" -0.225809125454545
"3504" 18 "WALKING_DOWNSTAIRS" "tGravityAcc.Mean.Z" -0.0493636733454545
"3505" 18 "WALKING_DOWNSTAIRS" "tBodyAccJerk.Mean.X" 0.0809044045254545
"3506" 18 "WALKING_DOWNSTAIRS" "tBodyAccJerk.Mean.Y" -0.000757069449090909
"3507" 18 "WALKING_DOWNSTAIRS" "tBodyAccJerk.Mean.Z" -0.01417699182
"3508" 18 "WALKING_DOWNSTAIRS" "tBodyGyro.Mean.X" -0.0576548655654545
"3509" 18 "WALKING_DOWNSTAIRS" "tBodyGyro.Mean.Y" -0.0636214336761818
"3510" 18 "WALKING_DOWNSTAIRS" "tBodyGyro.Mean.Z" 0.0987471683127273
"3511" 18 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.Mean.X" -0.0836566573181818
"3512" 18 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.Mean.Y" -0.0509120258890909
"3513" 18 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.Mean.Z" -0.0570591813909091
"3514" 18 "WALKING_DOWNSTAIRS" "tBodyAccMag.Mean" -0.293531973636364
"3515" 18 "WALKING_DOWNSTAIRS" "tGravityAccMag.Mean" -0.293531973636364
"3516" 18 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag.Mean" -0.466516044
"3517" 18 "WALKING_DOWNSTAIRS" "tBodyGyroMag.Mean" -0.381022814727273
"3518" 18 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.Mean" -0.701663073636364
"3519" 18 "WALKING_DOWNSTAIRS" "fBodyAcc.Mean.X" -0.350086793272727
"3520" 18 "WALKING_DOWNSTAIRS" "fBodyAcc.Mean.Y" -0.309049613818182
"3521" 18 "WALKING_DOWNSTAIRS" "fBodyAcc.Mean.Z" -0.505824358
"3522" 18 "WALKING_DOWNSTAIRS" "fBodyAccJerk.Mean.X" -0.412728286727273
"3523" 18 "WALKING_DOWNSTAIRS" "fBodyAccJerk.Mean.Y" -0.465982666363636
"3524" 18 "WALKING_DOWNSTAIRS" "fBodyAccJerk.Mean.Z" -0.622135895090909
"3525" 18 "WALKING_DOWNSTAIRS" "fBodyGyro.Mean.X" -0.489232274509091
"3526" 18 "WALKING_DOWNSTAIRS" "fBodyGyro.Mean.Y" -0.641527595090909
"3527" 18 "WALKING_DOWNSTAIRS" "fBodyGyro.Mean.Z" -0.447030699454545
"3528" 18 "WALKING_DOWNSTAIRS" "fBodyAccMag.Mean" -0.241973534781818
"3529" 18 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.Mean" -0.3833987134
"3530" 18 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.Mean" -0.604735414363636
"3531" 18 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.Mean" -0.744236045090909
"3532" 18 "WALKING_UPSTAIRS" "tBodyAcc.Mean.X" 0.265401201896552
"3533" 18 "WALKING_UPSTAIRS" "tBodyAcc.Mean.Y" -0.0222060684378914
"3534" 18 "WALKING_UPSTAIRS" "tBodyAcc.Mean.Z" -0.112655891327586
"3535" 18 "WALKING_UPSTAIRS" "tGravityAcc.Mean.X" 0.883330258448276
"3536" 18 "WALKING_UPSTAIRS" "tGravityAcc.Mean.Y" -0.316619946206897
"3537" 18 "WALKING_UPSTAIRS" "tGravityAcc.Mean.Z" -0.106112549189655
"3538" 18 "WALKING_UPSTAIRS" "tBodyAccJerk.Mean.X" 0.0812402028517241
"3539" 18 "WALKING_UPSTAIRS" "tBodyAccJerk.Mean.Y" 0.0211654691775862
"3540" 18 "WALKING_UPSTAIRS" "tBodyAccJerk.Mean.Z" 0.0093589662862069
"3541" 18 "WALKING_UPSTAIRS" "tBodyGyro.Mean.X" -0.0470683915017241
"3542" 18 "WALKING_UPSTAIRS" "tBodyGyro.Mean.Y" -0.0526133819862069
"3543" 18 "WALKING_UPSTAIRS" "tBodyGyro.Mean.Z" 0.0906736478431034
"3544" 18 "WALKING_UPSTAIRS" "tBodyGyroJerk.Mean.X" -0.0899953036658621
"3545" 18 "WALKING_UPSTAIRS" "tBodyGyroJerk.Mean.Y" -0.0527472610827586
"3546" 18 "WALKING_UPSTAIRS" "tBodyGyroJerk.Mean.Z" -0.0692536211396552
"3547" 18 "WALKING_UPSTAIRS" "tBodyAccMag.Mean" -0.279146312758621
"3548" 18 "WALKING_UPSTAIRS" "tGravityAccMag.Mean" -0.279146312758621
"3549" 18 "WALKING_UPSTAIRS" "tBodyAccJerkMag.Mean" -0.601463948275862
"3550" 18 "WALKING_UPSTAIRS" "tBodyGyroMag.Mean" -0.3691086
"3551" 18 "WALKING_UPSTAIRS" "tBodyGyroJerkMag.Mean" -0.781652689310345
"3552" 18 "WALKING_UPSTAIRS" "fBodyAcc.Mean.X" -0.465097261896552
"3553" 18 "WALKING_UPSTAIRS" "fBodyAcc.Mean.Y" -0.363450742586207
"3554" 18 "WALKING_UPSTAIRS" "fBodyAcc.Mean.Z" -0.522728377068965
"3555" 18 "WALKING_UPSTAIRS" "fBodyAccJerk.Mean.X" -0.589410590172414
"3556" 18 "WALKING_UPSTAIRS" "fBodyAccJerk.Mean.Y" -0.579650286034483
"3557" 18 "WALKING_UPSTAIRS" "fBodyAccJerk.Mean.Z" -0.736149274137931
"3558" 18 "WALKING_UPSTAIRS" "fBodyGyro.Mean.X" -0.59232371
"3559" 18 "WALKING_UPSTAIRS" "fBodyGyro.Mean.Y" -0.649817266551724
"3560" 18 "WALKING_UPSTAIRS" "fBodyGyro.Mean.Z" -0.504364096896552
"3561" 18 "WALKING_UPSTAIRS" "fBodyAccMag.Mean" -0.436561064482759
"3562" 18 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.Mean" -0.574481396551724
"3563" 18 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.Mean" -0.654029089310345
"3564" 18 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.Mean" -0.826193160862069
"3565" 19 "LAYING" "tBodyAcc.Mean.X" 0.272653733493976
"3566" 19 "LAYING" "tBodyAcc.Mean.Y" -0.0171426864421687
"3567" 19 "LAYING" "tBodyAcc.Mean.Z" -0.10898146186747
"3568" 19 "LAYING" "tGravityAcc.Mean.X" -0.680043155060241
"3569" 19 "LAYING" "tGravityAcc.Mean.Y" 0.725646622771084
"3570" 19 "LAYING" "tGravityAcc.Mean.Z" 0.68762385253012
"3571" 19 "LAYING" "tBodyAccJerk.Mean.X" 0.0772317998650602
"3572" 19 "LAYING" "tBodyAccJerk.Mean.Y" 0.011149573306747
"3573" 19 "LAYING" "tBodyAccJerk.Mean.Z" -0.000988690855325301
"3574" 19 "LAYING" "tBodyGyro.Mean.X" -0.0312072730559566
"3575" 19 "LAYING" "tBodyGyro.Mean.Y" -0.0952628014096386
"3576" 19 "LAYING" "tBodyGyro.Mean.Z" 0.10860511373494
"3577" 19 "LAYING" "tBodyGyroJerk.Mean.X" -0.0956018266746988
"3578" 19 "LAYING" "tBodyGyroJerk.Mean.Y" -0.0371476597051807
"3579" 19 "LAYING" "tBodyGyroJerk.Mean.Z" -0.0599161477951807
"3580" 19 "LAYING" "tBodyAccMag.Mean" -0.96626080686747
"3581" 19 "LAYING" "tGravityAccMag.Mean" -0.96626080686747
"3582" 19 "LAYING" "tBodyAccJerkMag.Mean" -0.98478434
"3583" 19 "LAYING" "tBodyGyroMag.Mean" -0.953263432771084
"3584" 19 "LAYING" "tBodyGyroJerkMag.Mean" -0.985342497710843
"3585" 19 "LAYING" "fBodyAcc.Mean.X" -0.97453373
"3586" 19 "LAYING" "fBodyAcc.Mean.Y" -0.972798824096386
"3587" 19 "LAYING" "fBodyAcc.Mean.Z" -0.985340447349398
"3588" 19 "LAYING" "fBodyAccJerk.Mean.X" -0.983478561807229
"3589" 19 "LAYING" "fBodyAccJerk.Mean.Y" -0.974878270963855
"3590" 19 "LAYING" "fBodyAccJerk.Mean.Z" -0.986506488795181
"3591" 19 "LAYING" "fBodyGyro.Mean.X" -0.974196217590361
"3592" 19 "LAYING" "fBodyGyro.Mean.Y" -0.972061003493976
"3593" 19 "LAYING" "fBodyGyro.Mean.Z" -0.97393233253012
"3594" 19 "LAYING" "fBodyAccMag.Mean" -0.971957401325301
"3595" 19 "LAYING" "fBodyBodyAccJerkMag.Mean" -0.980621564096386
"3596" 19 "LAYING" "fBodyBodyGyroMag.Mean" -0.965624724457831
"3597" 19 "LAYING" "fBodyBodyGyroJerkMag.Mean" -0.981890470361446
"3598" 19 "SITTING" "tBodyAcc.Mean.X" 0.273830316164384
"3599" 19 "SITTING" "tBodyAcc.Mean.Y" -0.016739260030137
"3600" 19 "SITTING" "tBodyAcc.Mean.Z" -0.10870765430137
"3601" 19 "SITTING" "tGravityAcc.Mean.X" 0.581371509041096
